Timestamp,Open,High,Low,Close,Volume_(BTC),Volume_(Currency),Weighted_Price,Year,Month,Day,lagged
2013-04-23,119.315,134.13,118.19,132.72,14062.70231994,1773074.2815609106,124.56164850450693,2013.0,4.0,23.0,141.05104353425693
2013-04-24,132.5,161.0,129.0,159.05,20789.071876505,2976212.316932299,141.05104353425693,2013.0,4.0,24.0,152.01244358142014
2013-04-25,159.9,170.28,140.0,154.18,13841.769076485,2087825.3151125524,152.01244358142014,2013.0,4.0,25.0,138.00783938679513
2013-04-26,154.18,155.0,123.2,133.99,20965.28109256,2864993.582024433,138.00783938679513,2013.0,4.0,26.0,136.13170122823266
2013-04-27,133.99,148.61,130.36,132.5,5522.701782935,747827.1201085726,136.13170122823266,2013.0,4.0,27.0,131.29186294902084
2013-04-28,133.6,148.18,121.57,136.0,7767.729431015,1013622.3191337907,131.29186294902084,2013.0,4.0,28.0,137.29656242659027
2013-04-29,136.43,151.65,122.85,143.43,11937.74556595,1665924.2993515353,137.29656242659027,2013.0,4.0,29.0,143.13679921799653
2013-04-30,143.4,144.99,136.0,139.08,5635.333823985,799782.7647601746,143.13679921799653,2013.0,4.0,30.0,134.79869752759376
2013-05-01,139.3,141.28,127.0,129.78,12259.47843135,1643685.5501189346,134.79869752759376,2013.0,5.0,1.0,116.83570811700903
2013-05-02,129.78,130.32,93.01,98.92,28477.937141535,3232621.935013399,116.83570811700903,2013.0,5.0,2.0,98.51194949486978
2013-05-03,98.9,115.0,81.5,90.21,32075.849371525,3044340.2445122343,98.51194949486978,2013.0,5.0,3.0,98.07525708797363
2013-05-04,90.21,113.0,90.03,110.51,15423.90524981,1555025.0848989226,98.07525708797363,2013.0,5.0,4.0,112.99422885676736
2013-05-05,110.69,118.76,106.5,114.8,10967.87692427,1232548.3239009494,112.99422885676736,2013.0,5.0,5.0,118.99600986054514
2013-05-06,114.44,123.97,112.67,119.59,12732.073002435,1520856.9278040885,118.99600986054514,2013.0,5.0,6.0,110.52522741414583
2013-05-07,118.55,121.0,98.77,106.23,19856.813947175,2171894.418648798,110.52522741414583,2013.0,5.0,7.0,111.11158006586457
2013-05-08,106.02,116.29,102.6,113.0,11252.07448381,1246375.942418574,111.11158006586457,2013.0,5.0,8.0,112.1607164718507
2013-05-09,113.0,114.98,109.0,111.695,8164.637152985,910956.9971247135,112.1607164718507,2013.0,5.0,9.0,113.22272997009722
2013-05-10,111.98,119.98,109.2,117.7,12508.994735405,1428194.787293838,113.22272997009722,2013.0,5.0,10.0,116.89559709570486
2013-05-11,117.7,119.0,112.95,116.0,5825.943989615,677342.6170919928,116.89559709570486,2013.0,5.0,11.0,115.47682040357986
2013-05-12,116.49,117.86,113.0,114.24,3669.62078398,422531.3918750415,115.47682040357986,2013.0,5.0,12.0,115.28325971939583
2013-05-13,114.44,117.48,113.0,116.46,6928.88545012,796568.0003855473,115.28325971939583,2013.0,5.0,13.0,116.38235553364584
2013-05-14,116.46,117.9,113.55,117.69,5079.00265497,591327.6586000557,116.38235553364584,2013.0,5.0,14.0,111.09261416506945
2013-05-15,117.69,117.7,101.72,112.0,15935.418216260001,1759524.0433007784,111.09261416506945,2013.0,5.0,15.0,110.02499587463889
2013-05-16,111.99,113.0,105.0,111.4,10972.675665305,1202556.3880966508,110.02499587463889,2013.0,5.0,16.0,113.20907485248958
2013-05-17,111.4,114.8,109.0,114.73,7525.378640555,848920.0493164173,113.20907485248958,2013.0,5.0,17.0,117.01234639057292
2013-05-18,114.73,118.16,114.0,116.97,10534.82474361,1227448.086483301,117.01234639057292,2013.0,5.0,18.0,118.30598800427083
2013-05-19,116.97333333333333,118.98,116.97333333333333,118.49333333333334,4337.25461278,512808.9077045652,118.30598800427083,2013.0,5.0,19.0,116.83207235718055
2013-05-20,118.59,118.59,114.03,118.17,6566.034099355,765725.769040809,116.83207235718055,2013.0,5.0,20.0,117.91846034622569
2013-05-21,118.17,118.94,116.0,117.5,7482.60888484,880006.2975435085,117.91846034622569,2013.0,5.0,21.0,117.7945386763368
2013-05-22,117.5,118.5,117.0,117.97,11502.3803053,1354248.759095241,117.7945386763368,2013.0,5.0,22.0,119.39774038871181
2013-05-23,118.0,120.66,117.11,120.64,11213.532134185,1338118.0308643847,119.39774038871181,2013.0,5.0,23.0,123.73789286805209
2013-05-24,120.64,128.58,120.16,126.59,12653.46109032,1566316.519710476,123.73789286805209,2013.0,5.0,24.0,128.642476405375
2013-05-25,126.59,129.94,125.0,126.95,9870.951359565,1265159.422314854,128.642476405375,2013.0,5.0,25.0,128.9427652378507
2013-05-26,126.91,129.96,126.07,129.93,4530.69298892,583665.6800883871,128.9427652378507,2013.0,5.0,26.0,130.18766185359377
2013-05-27,129.93,130.6,129.06,129.89,4480.53480082,583129.9090810318,130.18766185359377,2013.0,5.0,27.0,126.4584394685764
2013-05-28,129.89,130.04,120.33,125.69333333333333,12364.177367645,1554990.578214862,126.4584394685764,2013.0,5.0,28.0,126.45721931990973
2013-05-29,125.69,127.43,124.81,127.29,4930.893257365,623619.527285631,126.45721931990973,2013.0,5.0,29.0,129.52877877273264
2013-05-30,127.28,130.4,126.6,129.89,9694.644195945,1252407.739730195,129.52877877273264,2013.0,5.0,30.0,127.73874720380209
2013-05-31,129.89,131.0,124.9,127.83,12476.60707058,1595265.4383428702,127.73874720380209,2013.0,5.0,31.0,128.07011494001043
2013-06-01,128.38,129.87,126.24,128.65,5753.068895695,736742.9618779479,128.07011494001043,2013.0,6.0,1.0,126.43262122953125
2013-06-02,128.64,128.83,117.02,119.23,12365.847489085,1523392.7252566165,126.43262122953125,2013.0,6.0,2.0,119.93615852227083
2013-06-03,119.5,123.94,117.0,123.24,12724.94962414,1526400.5588527122,119.93615852227083,2013.0,6.0,3.0,121.82201708057639
2013-06-04,123.3,125.01,116.32,119.33,10178.779894765,1233363.2234933747,121.82201708057639,2013.0,6.0,4.0,120.349450204625
2013-06-05,119.32,121.44,119.26,120.69,5692.36703581,684411.7433734093,120.349450204625,2013.0,6.0,5.0,120.73257094374654
2013-06-06,120.3,122.74,119.87,120.63,7065.641576,853317.0455584682,120.73257094374654,2013.0,6.0,6.0,117.41944279155555
2013-06-07,120.63,121.0,110.0,111.74,18085.9265809,2097902.979167959,117.41944279155555,2013.0,6.0,7.0,110.04208682897222
2013-06-08,111.05,115.2,107.0,108.5325,11414.5203341,1259859.461709574,110.04208682897222,2013.0,6.0,8.0,103.21778671452951
2013-06-09,108.54,110.0,90.0,96.5,25817.74322716,2533509.5968643124,103.21778671452951,2013.0,6.0,9.0,101.30030384693472
2013-06-10,96.5,107.9,93.1,100.31,18415.112254985,1855049.9352146762,101.30030384693472,2013.0,6.0,10.0,104.8067655772118
2013-06-11,100.18,107.45,100.01,106.95,8589.178973735,901764.7533412839,104.8067655772118,2013.0,6.0,11.0,107.58204847649654
2013-06-12,106.39,110.0,106.02,108.68,6585.31180941,709672.3674979876,107.58204847649654,2013.0,6.0,12.0,107.73548050822222
2013-06-13,108.68,111.18,105.01,106.98,8135.47138408,877986.6985955347,107.73548050822222,2013.0,6.0,13.0,102.05714396032778
2013-06-14,106.98,107.99,95.0,99.1,14631.10668639,1485973.3713167743,102.05714396032778,2013.0,6.0,14.0,99.47792325813576
2013-06-15,98.56,105.0,95.0,100.42,10127.002102665,1004310.1560240012,99.47792325813576,2013.0,6.0,15.0,99.97386606531424
2013-06-16,100.91,101.11,99.22,100.58,10670.15265558,1066746.6787342804,99.97386606531424,2013.0,6.0,16.0,99.83483013190451
2013-06-17,100.58,101.47,98.0,100.49,12119.502735734999,1207827.2333667339,99.83483013190451,2013.0,6.0,17.0,102.28992126173681
2013-06-18,100.03,108.18,99.5,106.5,12069.07644127,1251217.1483533976,102.28992126173681,2013.0,6.0,18.0,105.30013145949306
2013-06-19,106.49,107.5,99.99,106.87,10058.739169895,1054322.0100091645,105.30013145949306,2013.0,6.0,19.0,105.80857515026736
2013-06-20,106.5,108.0,102.0,106.48,12617.682561014999,1336544.0308807155,105.80857515026736,2013.0,6.0,20.0,103.10530553345487
2013-06-21,106.48,107.55,90.0,100.63,16674.02098225,1691031.7125156373,103.10530553345487,2013.0,6.0,21.0,101.0006870653712
2013-06-22,100.63,103.0,98.55,99.82,4029.263919995,407617.2916548761,101.0006870653712,2013.0,6.0,22.0,100.28978214085001
2013-06-23,99.8,101.45,98.6,100.52,2414.826388225,242622.56655507785,100.28978214085001,2013.0,6.0,23.0,99.64525902039688
2013-06-24,100.52,102.3,95.0,99.15,12230.76703195,1211169.3019639829,99.64525902039688,2013.0,6.0,24.0,99.50641594509652
2013-06-25,99.15,101.0,97.02,100.09,9901.90390876,985022.9853708359,99.50641594509652,2013.0,6.0,25.0,98.5891456454132
2013-06-26,100.16666666666666,100.6,96.13,98.53666666666666,7721.11921495,759406.4675745574,98.5891456454132,2013.0,6.0,26.0,98.38048366739028
2013-06-27,98.51,99.57,97.5,97.7,7647.420883855,751885.9906011574,98.38048366739028,2013.0,6.0,27.0,94.36281855230833
2013-06-28,97.7,98.27,88.01,91.5275,23556.202300965,2205928.950107039,94.36281855230833,2013.0,6.0,28.0,90.06556060548472
2013-06-29,91.53,92.06,86.2,89.974,12990.368098105,1168905.0588653765,90.06556060548472,2013.0,6.0,29.0,89.01226395811459
2013-06-30,89.84,90.46,88.0,89.71,6632.96315309,590327.6213451431,89.01226395811459,2013.0,6.0,30.0,89.02373022437014
2013-07-01,89.71,90.16,84.0,88.5,9810.56378909,866301.1813535212,89.02373022437014,2013.0,7.0,1.0,85.42417487855556
2013-07-02,88.5,89.0,80.94,85.35,27723.28644941,2353553.0103463563,85.42417487855556,2013.0,7.0,2.0,86.98506374645729
2013-07-03,85.35,89.56,82.56,83.11,17167.858446085,1488632.5827766284,86.98506374645729,2013.0,7.0,3.0,78.24452672787986
2013-07-04,83.11,83.9,70.06,78.015,33059.518824055,2569151.1376386704,78.24452672787986,2013.0,7.0,4.0,76.78845863331979
2013-07-05,78.01,81.01,70.02,71.7,25430.885247995,1904566.7354961066,76.78845863331979,2013.0,7.0,5.0,67.70023812898958
2013-07-06,71.7,73.01,63.01,67.49,33088.603818495,2248473.7613427225,67.70023812898958,2013.0,7.0,6.0,66.07757761043993
2013-07-07,67.49,69.9,63.0,66.71,12765.88034237,841299.8335961202,66.07757761043993,2013.0,7.0,7.0,72.5001603080059
2013-07-08,66.77,76.94,66.7,74.07,23567.765252795,1722636.3233094115,72.5001603080059,2013.0,7.0,8.0,73.68985499708646
2013-07-09,74.08,74.67,70.25,72.4,17029.413369285,1248141.607641727,73.68985499708646,2013.0,7.0,9.0,75.34704857903958
2013-07-10,71.68,77.7,71.5,76.09666666666666,22658.16055450167,1707201.8701933336,75.34704857903958,2013.0,7.0,10.0,84.23442067208612
2013-07-11,76.28666666666668,89.96,75.91,85.07,35242.25706618333,2943085.976378674,84.23442067208612,2013.0,7.0,11.0,90.91394364725139
2013-07-12,84.95,100.0,84.3,90.9,37462.196166975,3455759.091418449,90.91394364725139,2013.0,7.0,12.0,89.22691069623973
2013-07-13,90.71,93.94,87.15,91.056,10064.388666671999,899870.1720644458,89.22691069623973,2013.0,7.0,13.0,91.36074744818147
2013-07-14,91.012,92.83,88.41,92.21,8093.26712341925,737583.3069287711,91.36074744818147,2013.0,7.0,14.0,91.42568774117187
2013-07-15,92.21,95.0,88.11,93.22,16118.83289419375,1491550.6607068023,91.42568774117187,2013.0,7.0,15.0,93.20640364896875
2013-07-16,93.22,94.49,89.09,92.82,11457.0232597,1064948.0039248622,93.20640364896875,2013.0,7.0,16.0,91.74023438004826
2013-07-17,92.82499999999999,93.55,89.0,90.84,11887.303725585,1085742.5128125644,91.74023438004826,2013.0,7.0,17.0,86.69955155636389
2013-07-18,90.83,91.59,77.0,81.45666666666666,22365.176848625,1863204.3301437066,86.69955155636389,2013.0,7.0,18.0,84.14873135455902
2013-07-19,81.46,85.99,81.46,85.78,12420.040400825,1047337.886338804,84.14873135455902,2013.0,7.0,19.0,86.13654566232933
2013-07-20,85.59,88.0,83.72,86.51454545454546,12438.022562101818,1071001.5957724103,86.13654566232933,2013.0,7.0,20.0,85.61974897175193
2013-07-21,86.51727272727273,86.99,84.25,84.61,6811.304098163182,582771.7041878337,85.61974897175193,2013.0,7.0,21.0,85.84570910379665
2013-07-22,84.62,86.94,84.45,86.05666666666666,10600.324569851668,913481.6653529671,85.84570910379665,2013.0,7.0,22.0,86.08454701999015
2013-07-23,85.93333333333334,88.88,82.0,87.755,18788.131271598333,1610814.8112964795,86.08454701999015,2013.0,7.0,23.0,87.29854782879201
2013-07-24,87.51,88.43,85.25,87.45,11667.38059212,1017023.4520508364,87.29854782879201,2013.0,7.0,24.0,88.30220981499826
2013-07-25,87.43,90.57,86.84,90.4,13637.995537395,1210906.3445918306,88.30220981499826,2013.0,7.0,25.0,90.07143784078959
2013-07-26,90.32,91.77,88.56,90.59,9700.706322545,875028.248977204,90.07143784078959,2013.0,7.0,26.0,89.53292848956632
2013-07-27,90.58,91.31,87.8,89.19,6116.35621424,546686.7072345578,89.53292848956632,2013.0,7.0,27.0,88.57319157033888
2013-07-28,89.15,91.29,87.9,90.15,5343.59135747,475600.96596523933,88.57319157033888,2013.0,7.0,28.0,92.26180664588854
2013-07-29,89.83,94.01,89.83,92.99,21616.50711813,1998904.4622088464,92.26180664588854,2013.0,7.0,29.0,93.50981886320521
2013-07-30,92.99,94.6,92.51,94.59,17190.232690779998,1609280.2618457698,93.50981886320521,2013.0,7.0,30.0,97.69785677905763
2013-07-31,94.6,101.0,93.6,96.88,21645.85678125,2120584.081110957,97.69785677905763,2013.0,7.0,31.0,97.81642314833022
2013-08-01,97.0,99.97,95.0,97.7,15384.663731535,1500689.6378311145,97.81642314833022,2013.0,8.0,1.0,96.69178152920867
2013-08-02,97.685,98.6,93.56,97.76,15897.565192734999,1536192.5326529872,96.69178152920867,2013.0,8.0,2.0,96.61501888216597
2013-08-03,97.75,98.71,93.03,95.8725,13548.202756855,1307804.893712418,96.61501888216597,2013.0,8.0,3.0,95.93379979538784
2013-08-04,95.875,96.35,93.98,96.2,9236.50642412,879851.6018342201,95.93379979538784,2013.0,8.0,4.0,96.88543136955036
2013-08-05,96.19,98.68,96.0,98.02,15370.79310994,1491327.0542647124,96.88543136955036,2013.0,8.0,5.0,98.16233061879862
2013-08-06,98.03,98.98,96.0,98.42,17457.297706885,1714502.7308759652,98.16233061879862,2013.0,8.0,6.0,97.6924201282125
2013-08-07,98.73,98.75,97.0,98.0,9040.379091595,883455.696053521,97.6924201282125,2013.0,8.0,7.0,96.74903348119341
2013-08-08,98.0,98.32,92.59,93.69999999999999,13847.77629668,1327858.7927349063,96.74903348119341,2013.0,8.0,8.0,93.84133819224549
2013-08-09,93.71,95.75,90.0,92.14,17195.199806745,1601044.5059220379,93.84133819224549,2013.0,8.0,9.0,92.84564558032918
2013-08-10,92.14,94.0,92.03,93.24,7927.51983735,736436.9844183732,92.84564558032918,2013.0,8.0,10.0,93.64932277207896
2013-08-11,93.24,94.37,92.8,93.63799999999999,5872.08368572,550074.5686315113,93.64932277207896,2013.0,8.0,11.0,94.07806249669326
2013-08-12,93.79,94.64,93.12,93.97999999999999,9725.40707378,913931.1479810451,94.07806249669326,2013.0,8.0,12.0,95.10965336289063
2013-08-13,94.24,97.0,93.7,96.005,14284.58632059,1359922.5629859632,95.10965336289063,2013.0,8.0,13.0,98.13396421486772
2013-08-14,95.97,101.0,95.59,98.69,24477.37434004,2405206.1330871694,98.13396421486772,2013.0,8.0,14.0,99.05533312206354
2013-08-15,98.72,100.5,96.68,98.28999999999999,19058.56094925,1887645.5276822108,99.05533312206354,2013.0,8.0,15.0,97.81787768171876
2013-08-16,98.12,98.75,96.5,98.05,13056.250861705,1275146.4747263633,97.81787768171876,2013.0,8.0,16.0,98.34523125358125
2013-08-17,98.05,99.0,97.48,98.92,12521.44086578,1233671.5961125267,98.34523125358125,2013.0,8.0,17.0,99.02505950243436
2013-08-18,98.92,99.99,98.33,99.05799999999999,11300.548312930001,1120635.009423871,99.02505950243436,2013.0,8.0,18.0,100.69647103247777
2013-08-19,99.051,105.16,98.66,103.8,23650.974926345,2408670.2394066886,100.69647103247777,2013.0,8.0,19.0,102.99511436619096
2013-08-20,103.0,104.77,100.38,104.6,15163.341903815,1561505.5064530603,102.99511436619096,2013.0,8.0,20.0,105.59962711745834
2013-08-21,104.61,107.21,103.75,107.07,21019.57293924,2223279.1921974146,105.59962711745834,2013.0,8.0,21.0,111.55781903834027
2013-08-22,107.07,114.0,107.07,112.53,21259.852142425,2361507.174947571,111.55781903834027,2013.0,8.0,22.0,109.0306104405
2013-08-23,112.56,112.94,104.2,109.12,17786.69628287,1938603.78504999,109.0306104405,2013.0,8.0,23.0,107.76620014699999
2013-08-24,109.49000000000001,109.84,106.5,108.9,6810.5316545,732954.0537104578,107.76620014699999,2013.0,8.0,24.0,110.0086369438368
2013-08-25,108.9,112.37,108.4,111.46,12953.943839715,1429857.0934818503,110.0086369438368,2013.0,8.0,25.0,112.47643897860068
2013-08-26,111.1,113.3,110.27,111.77,15489.451547050001,1740203.4471335341,112.47643897860068,2013.0,8.0,26.0,114.76253418790279
2013-08-27,111.7775,118.9,110.5,117.14,26065.951853014998,2992755.857701611,114.76253418790279,2013.0,8.0,27.0,118.13177893163889
2013-08-28,117.14,118.98,116.13,117.8,15231.902154475,1799080.708633082,118.13177893163889,2013.0,8.0,28.0,118.50412562639585
2013-08-29,117.8,119.68,117.0,118.89,15006.717994825,1777590.5745047063,118.50412562639585,2013.0,8.0,29.0,118.96914510475693
2013-08-30,118.89,124.99,118.03,124.71,14504.596867955,1743255.7925833012,118.96914510475693,2013.0,8.0,30.0,125.66513604814583
2013-08-31,124.7,130.06,122.0,129.69,24891.672231625,3137548.6178937643,125.66513604814583,2013.0,8.0,31.0,130.4107174434722
2013-09-01,129.688,134.95,125.5,131.5,17015.90748119,2220105.908351105,130.4107174434722,2013.0,9.0,1.0,130.75985621905903
2013-09-02,131.55,132.0,128.52,131.08,12156.032305235,1589933.1630518846,130.75985621905903,2013.0,9.0,2.0,129.81874235362847
2013-09-03,131.08,131.48,127.0,130.63,13944.575198515,1805141.818419363,129.81874235362847,2013.0,9.0,3.0,129.64068427125
2013-09-04,130.63,131.0,128.51,128.72,11062.03073284,1434401.6100284935,129.64068427125,2013.0,9.0,4.0,121.80967675192014
2013-09-05,128.61,128.73,115.21,124.75,32060.66784409,3924186.84374389,121.80967675192014,2013.0,9.0,5.0,122.85716449462501
2013-09-06,124.75,125.36,120.99,122.52,15372.585166085,1888568.1188248054,122.85716449462501,2013.0,9.0,6.0,118.52569818548612
2013-09-07,122.53,124.54,115.21,120.2,25122.873638975,2983607.293648913,118.52569818548612,2013.0,9.0,7.0,119.4112472139236
2013-09-08,120.21,122.16,117.0,118.77,11571.464955365,1381386.107529122,119.4112472139236,2013.0,9.0,8.0,118.02860207743403
2013-09-09,118.58500000000001,124.13,116.0,122.35,21078.63547228,2498773.578546931,118.02860207743403,2013.0,9.0,9.0,122.27252440237153
2013-09-10,122.35,124.26,115.0,123.77,20665.18650923,2518506.6752975117,122.27252440237153,2013.0,9.0,10.0,122.23453141966667
2013-09-11,123.77,125.0,118.0,124.81,18113.057834875,2210692.025097425,122.23453141966667,2013.0,9.0,11.0,125.88928572674305
2013-09-12,124.91,127.99,121.01,126.95,18367.040581435,2312389.9061607444,125.88928572674305,2013.0,9.0,12.0,127.46344986658332
2013-09-13,126.98,128.71,125.05,128.38,14318.54814792,1825236.6983183215,127.46344986658332,2013.0,9.0,13.0,127.36511015835879
2013-09-14,128.4,128.79,125.35,126.37666666666667,8943.513313306667,1138339.8907145108,127.36511015835879,2013.0,9.0,14.0,124.51420010483564
2013-09-15,126.54333333333332,126.71,123.0,125.0,14669.105665833333,1827237.8695881413,124.51420010483564,2013.0,9.0,15.0,125.53910025471875
2013-09-16,125.075,126.33,123.66,125.96,11884.513379955,1490684.1813087324,125.53910025471875,2013.0,9.0,16.0,126.36632394930555
2013-09-17,125.96,127.5,125.22,127.43,10294.663945905,1301362.8332162916,126.36632394930555,2013.0,9.0,17.0,127.22191640512499
2013-09-18,127.44,127.96,126.05,127.3,14415.441810215,1835169.6253093942,127.22191640512499,2013.0,9.0,18.0,127.04832906766666
2013-09-19,127.3,128.0,124.15,125.96,15430.07137166,1955938.3359655018,127.04832906766666,2013.0,9.0,19.0,124.34355846794791
2013-09-20,125.94,126.02,123.0,124.705,13658.595452485,1697097.3609795154,124.34355846794791,2013.0,9.0,20.0,123.33521622966319
2013-09-21,124.63,124.89,121.16,123.6,9693.27826199,1193670.7687580658,123.33521622966319,2013.0,9.0,21.0,123.22108398816665
2013-09-22,123.6,123.74,122.5,122.99,5854.27966691,721301.0205340922,123.22108398816665,2013.0,9.0,22.0,123.15797702388889
2013-09-23,122.99,123.99,121.54,123.7475,9466.61907852,1165189.008452316,123.15797702388889,2013.0,9.0,23.0,122.85843765681943
2013-09-24,123.75,123.8,121.78,122.88499999999999,11390.51947068,1397687.0181711032,122.85843765681943,2013.0,9.0,24.0,124.00224260763888
2013-09-25,122.88,125.0,121.77,123.99,14512.763037505,1797569.3067527122,124.00224260763888,2013.0,9.0,25.0,124.08527226243055
2013-09-26,123.99,124.64,123.0,124.28,10574.198493665,1311382.1147804558,124.08527226243055,2013.0,9.0,26.0,125.13558923589235
2013-09-27,124.24,126.87,123.26,125.74,13983.73317994,1752412.7297841092,125.13558923589235,2013.0,9.0,27.0,126.26062987038888
2013-09-28,125.77,127.0,124.01,126.285,14123.2449071,1781717.2550373226,126.26062987038888,2013.0,9.0,28.0,127.0582169162986
2013-09-29,126.31,128.07,125.93,128.07,9917.561145495,1259979.635926806,127.0582169162986,2013.0,9.0,29.0,126.71100043360069
2013-09-30,128.055,128.8,122.77,126.0,17948.46778888,2268534.403053203,126.71100043360069,2013.0,9.0,30.0,126.67094061045833
2013-10-01,126.0,127.93,125.26,127.78,10982.66872824,1391158.6222435073,126.67094061045833,2013.0,10.0,1.0,127.01770293636112
2013-10-02,127.81,127.89,124.98,124.99,9714.803701885001,1229630.1676308603,127.01770293636112,2013.0,10.0,2.0,109.38221245079097
2013-10-03,124.98,127.03,85.0,114.81,76770.75852753,8275697.82911214,109.38221245079097,2013.0,10.0,3.0,118.9557616407257
2013-10-04,114.81,122.98,113.1,122.91666666666667,23189.17131649,2754947.122634823,118.9557616407257,2013.0,10.0,4.0,121.85715761655209
2013-10-05,122.9,122.95,120.0,121.54,8982.54590856,1094319.1826603631,121.85715761655209,2013.0,10.0,5.0,121.67001755104515
2013-10-06,121.54,122.37,121.11,122.14333333333335,4933.96596462,600194.5418016692,121.67001755104515,2013.0,10.0,6.0,122.71274512857292
2013-10-07,122.15,123.99,121.52,123.3,7696.086412365,944970.732426632,122.71274512857292,2013.0,10.0,7.0,123.55565479802083
2013-10-08,123.3,124.51,120.11,123.54,14728.907036565,1813059.2133292947,123.55565479802083,2013.0,10.0,8.0,124.56468032724479
2013-10-09,123.54,125.86,122.17,124.945,21746.3808231975,2709465.756361085,124.56468032724479,2013.0,10.0,9.0,125.93007358648785
2013-10-10,124.94999999999999,127.99,124.9,125.7,18976.5069525875,2389673.9582005613,125.93007358648785,2013.0,10.0,10.0,126.45997317251042
2013-10-11,125.7,127.31,125.0,127.28,16924.62964029,2137950.264366872,126.45997317251042,2013.0,10.0,11.0,127.16594710985763
2013-10-12,127.28,127.83,126.01,127.36,10418.312581325,1324659.3925832496,127.16594710985763,2013.0,10.0,12.0,127.96820330604514
2013-10-13,127.36,129.48,127.09,129.11,12229.309602075,1565288.190361063,127.96820330604514,2013.0,10.0,13.0,133.8544426222153
2013-10-14,129.1,138.22,129.02,135.0,27228.742013245,3652305.0761705223,133.8544426222153,2013.0,10.0,14.0,135.61031541738888
2013-10-15,134.94,139.55,133.88,139.5,13206.985111565,1796526.642440759,135.61031541738888,2013.0,10.0,15.0,143.3062710549653
2013-10-16,139.5,147.39,138.11,144.35,27253.10416839,3890361.091416185,143.3062710549653,2013.0,10.0,16.0,140.6894590854375
2013-10-17,144.42,145.0,135.0,142.68,25532.356844365,3589596.011146101,140.6894590854375,2013.0,10.0,17.0,145.00817653826041
2013-10-18,142.68,154.69,142.11,151.0,22714.97772188,3330620.2959373468,145.00817653826041,2013.0,10.0,18.0,157.45429145544097
2013-10-19,150.94,172.0,148.56,167.66,32965.88607568,5311154.221911053,157.45429145544097,2013.0,10.0,19.0,165.05330987089235
2013-10-20,167.69,168.93,158.24,165.0,16316.873356465,2683798.6982688704,165.05330987089235,2013.0,10.0,20.0,169.58020341343402
2013-10-21,165.1,180.0,163.87,177.51,25794.42571204,4471011.338502567,169.58020341343402,2013.0,10.0,21.0,184.61160365847567
2013-10-22,177.51,196.27,175.2,189.77,41847.134279165,7767114.660130009,184.61160365847567,2013.0,10.0,22.0,191.72605193413196
2013-10-23,189.77,196.0,185.0,194.96,28824.4386091,5526397.271819547,191.72605193413196,2013.0,10.0,23.0,196.00140737150696
2013-10-24,194.96,206.6,156.2,197.85,57702.17735592,10845717.439319853,196.00140737150696,2013.0,10.0,24.0,186.1385297308507
2013-10-25,197.83,198.96,167.67,177.47,37701.904031175,6930498.46206482,186.1385297308507,2013.0,10.0,25.0,181.78405163439584
2013-10-26,180.0,190.0,170.33,180.48,22054.184311605,4003954.3871274074,181.78405163439584,2013.0,10.0,26.0,181.42948796851041
2013-10-27,180.48,184.82,178.62,184.40666666666667,13724.334170616667,2493259.1845140858,181.42948796851041,2013.0,10.0,27.0,193.33480911471528
2013-10-28,184.26666666666668,195.76,184.21,195.68,18816.089243388335,3623943.974086371,193.33480911471528,2013.0,10.0,28.0,196.94272019540625
2013-10-29,195.03,203.0,193.14,200.775,18429.32615723,3636570.137209315,196.94272019540625,2013.0,10.0,29.0,202.41247577783332
2013-10-30,201.0,206.0,197.0,202.65,28078.22198836,5672937.761525736,202.41247577783332,2013.0,10.0,30.0,200.0803996507361
2013-10-31,204.85,205.01,195.0,200.33,20391.218603215,4062347.493804631,200.0803996507361,2013.0,10.0,31.0,202.63037601988194
2013-11-01,200.32,203.75,199.26,202.9,8616.256672765001,1744202.6553597015,202.63037601988194,2013.0,11.0,1.0,203.6866036295486
2013-11-02,202.8,205.15,201.14,204.0,8055.819166895,1640521.562160731,203.6866036295486,2013.0,11.0,2.0,204.46890904395485
2013-11-03,204.0,205.49,203.19,205.16,7619.95021734,1558635.3233990856,204.46890904395485,2013.0,11.0,3.0,211.72988013801736
2013-11-04,205.16,225.47,205.16,223.04,23517.96618533,5023253.826689226,211.72988013801736,2013.0,11.0,4.0,230.01517114724655
2013-11-05,223.04,245.56,217.0,244.07,32077.412387675,7413998.13903893,230.01517114724655,2013.0,11.0,5.0,249.7696543610556
2013-11-06,244.7,261.0,228.63,255.0,54669.286229865,13550622.460717963,249.7696543610556,2013.0,11.0,6.0,272.6915543877847
2013-11-07,255.01,290.01,253.96,289.95,44953.512338945,12382506.496007359,272.6915543877847,2013.0,11.0,7.0,302.16713341974304
2013-11-08,289.95,327.0,277.78,326.94,42275.081455415,12825402.968999315,302.16713341974304,2013.0,11.0,8.0,334.9859598880347
2013-11-09,326.94,363.65,298.95,355.24,43350.30432638,14453003.09513147,334.9859598880347,2013.0,11.0,9.0,320.32083227248955
2013-11-10,353.59,361.97,267.21,272.0,64273.16279946,19925419.2347421,320.32083227248955,2013.0,11.0,10.0,319.9277806277326
2013-11-11,271.1,349.9,265.01,348.0,39354.253940355,12474939.203851087,319.9277806277326,2013.0,11.0,11.0,345.54324913059725
2013-11-12,348.0,357.0,323.78,351.05,19929.08527518,6882558.060109118,345.54324913059725,2013.0,11.0,12.0,363.5625529365
